The copyright to the intellectual property of this file is held by www.climatedata.info
Title,"Temperature, CO2 and Milankovitch cycles - EPICA",,
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,,
Source,http://www1.ncdc.noaa.gov/pub/data/paleo/climate_forcing/orbital_variations/berger_insolation/,,
BP,Temperature,CO2,Milankovich
-722100,-8.564,211.417,463.14
-722000,-8.615,211.3,463.55
-721900,-8.665,210.336,463.96
-721800,-8.716,209.643,464.66
-721700,-8.77,208.949,465.36
-721600,-8.678,208.256,466.07
-721500,-8.579,207.562,466.77
-721400,-8.48,206.869,467.47
-721300,-8.381,206.3,468.17
-721200,-8.282,204.965,468.88
-721100,-8.183,203.833,469.58
-721000,-8.084,202.702,470.28
-720900,-7.985,201.57,470.98
-720800,-7.9,200.439,471.9
-720700,-7.785,199.307,472.82
-720600,-7.684,198.176,473.74
-720500,-7.583,197.044,474.66
-720400,-7.482,195.913,475.58
-720300,-7.381,195.2,476.5
-720200,-7.28,193.333,477.42
-720100,-7.13,191.97,478.34
-720000,-7.117,190.607,479.26
-719900,-7.093,189.245,480.18
-719800,-7.068,187.8,481.27
-719700,-7.044,187.476,482.36
-719600,-7.019,187.131,483.45
-719500,-6.995,186.786,484.54
-719400,-6.97,186.441,485.63
-719300,-6.945,186.097,486.72
-719200,-6.92,185.752,487.81
-719100,-6.863,185.407,488.9
-719000,-6.805,185.062,489.99
-718900,-6.746,184.717,491.08
-718800,-6.688,184.3,492.24
-718700,-6.629,185.25,493.4
-718600,-6.571,186.453,494.57
-718500,-6.512,187.656,495.73
-718400,-6.47,188.859,496.89
-718300,-6.429,190.061,498.05
-718200,-6.397,191.264,499.22
-718100,-6.365,192.9,500.38
-718000,-6.334,193.675,501.54
-717900,-6.302,194.886,502.7
-717800,-6.27,196.098,503.87
-717700,-6.23,197.309,505.03
-717600,-6.167,198.52,506.19
-717500,-6.084,199.731,507.35
-717400,-6,200.942,508.52
-717300,-5.916,202.154,509.68
-717200,-5.833,203.365,510.84
-717100,-5.749,205,512
-717000,-5.665,205.558,513.16
-716900,-5.59,206.417,514.33
-716800,-5.538,207.276,515.34
-716700,-5.491,208.1,516.36
-716600,-5.443,209.626,517.38
-716500,-5.396,211.094,518.39
-716400,-5.349,212.561,519.41
-716300,-5.302,214.029,520.43
-716200,-5.26,215.496,521.45
-716100,-5.25,216.964,522.46
-716000,-5.241,218.431,523.48
-715900,-5.233,219.899,524.5
-715800,-5.224,221.366,525.3
-715700,-5.215,221.714,526.1
-715600,-5.206,220.942,526.89
-715500,-5.2,220.17,527.69
-715400,-5.014,219.398,528.49
-715300,-4.869,218.626,529.29
-715200,-4.724,217.7,530.09
-715100,-4.58,218.059,530.89
-715000,-4.435,218.507,531.69
-714900,-4.23,218.956,532.49
-714800,-4.213,219.404,532.97
-714700,-4.184,219.853,533.46
-714600,-4.154,220.301,533.94
-714500,-4.125,220.749,534.43
-714400,-4.096,221.198,534.91
-714300,-4.066,221.7,535.39
-714200,-4.037,221.819,535.88
-714100,-4.02,221.954,536.36
-714000,-3.995,222.088,536.85
-713900,-3.977,222.223,537.33
-713800,-3.96,222.3,537.52
-713700,-3.942,221.762,537.72
-713600,-3.925,221.386,537.91
-713500,-3.9,221.01,538.11
-713400,-3.935,220.633,538.3
-713300,-3.994,220.257,538.49
-713200,-4.052,219.881,538.69
-713100,-4.11,219.505,538.88
-713000,-4.169,219.128,539.07
-712900,-4.227,218.752,539.27
-712800,-4.29,218.5,539.1
-712700,-4.276,218.519,538.93
-712600,-4.261,218.533,538.76
-712500,-4.245,218.547,538.59
-712400,-4.23,218.561,538.42
-712300,-4.215,218.576,538.25
-712200,-4.2,218.59,538.08
-712100,-4.19,218.604,537.91
-712000,-4.161,218.618,537.74
-711900,-4.139,218.632,537.57
-711800,-4.118,218.646,537.06
-711700,-4.096,218.661,536.56
-711600,-4.075,218.675,536.05
-711500,-4.05,218.689,535.54
-711400,-4.043,218.7,535.03
-711300,-4.035,218.776,534.52
-711200,-4.027,218.839,534.01
-711100,-4.019,218.9,533.5
-711000,-4.011,219.056,533
-710900,-4,219.206,532.49
-710800,-4.005,219.356,531.76
-710700,-4.015,219.506,531.04
-710600,-4.024,219.656,530.31
-710500,-4.034,219.806,529.58
-710400,-4.044,219.956,528.86
-710300,-4.053,220.106,528.13
-710200,-4.06,220.2,527.4
-710100,-4.021,220.077,526.68
-710000,-3.99,219.987,525.95
-709900,-3.959,219.898,525.22
-709800,-3.929,219.808,524.28
-709700,-3.898,219.7,523.33
-709600,-3.88,219.905,522.39
-709500,-3.914,220.162,521.45
-709400,-3.938,220.419,520.5
-709300,-3.962,220.676,519.56
-709200,-3.986,220.933,518.61
-709100,-4.02,221.19,517.67
-709000,-3.965,221.446,516.72
-708900,-3.874,221.703,515.78
-708800,-3.784,221.96,514.76
-708700,-3.694,222.217,513.75
-708600,-3.603,222.474,512.73
-708500,-3.5,222.73,511.71
-708400,-3.509,222.987,510.69
-708300,-3.52,223.244,509.68
-708200,-3.53,223.501,508.66
-708100,-3.541,223.758,507.64
-708000,-3.552,224.014,506.63
-707900,-3.56,224.271,505.61
-707800,-3.584,224.528,504.62
-707700,-3.603,224.785,503.62
-707600,-3.623,225.042,502.63
-707500,-3.643,225.298,501.64
-707400,-3.67,225.555,500.65
-707300,-3.673,225.812,499.65
-707200,-3.679,226.069,498.66
-707100,-3.685,226.326,497.67
-707000,-3.69,226.582,496.67
-706900,-3.696,226.839,495.68
-706800,-3.7,227.096,494.81
-706700,-3.713,227.353,493.94
-706600,-3.723,227.61,493.07
-706500,-3.732,227.866,492.19
-706400,-3.742,228.1,491.32
-706300,-3.75,228.303,490.45
-706200,-3.68,228.49,489.58
-706100,-3.622,228.6,488.71
-706000,-3.564,228.581,487.84
-705900,-3.506,228.567,486.96
-705800,-3.46,228.553,486.26
-705700,-3.398,228.54,485.56
-705600,-3.346,228.526,484.86
-705500,-3.294,228.512,484.15
-705400,-3.243,228.5,483.45
-705300,-3.21,229.859,482.75
-705200,-3.21,231.095,482.05
-705100,-3.21,232.331,481.35
-705000,-3.21,233.9,480.64
-704900,-3.21,233.641,479.94
-704800,-3.183,233.287,479.55
-704700,-3.147,232.933,479.17
-704600,-3.11,232.578,478.78
-704500,-3.074,232.224,478.39
-704400,-3.05,231.87,478
-704300,-2.965,231.515,477.62
-704200,-2.902,231.2,477.23
-704100,-2.839,231.2,476.84
-704000,-2.78,231.2,476.45
-703900,-2.698,231.2,476.07
-703800,-2.621,231.59,475.95
-703700,-2.544,231.881,475.82
-703600,-2.45,232.172,475.7
-703500,-2.433,232.463,475.58
-703400,-2.411,232.8,475.46
-703300,-2.389,232.715,475.34
-703200,-2.36,232.614,475.22
-703100,-2.381,232.513,475.1
-703000,-2.414,232.4,474.98
-702900,-2.447,232.096,474.86
-702800,-2.49,231.75,475.1
-702700,-2.474,231.404,475.34
-702600,-2.45,231.058,475.58
-702500,-2.426,230.712,475.82
-702400,-2.4,230.3,476.07
-702300,-2.313,229.937,476.31
-702200,-2.214,229.3,476.55
-702100,-2.116,229.248,476.79
-702000,-2.02,229.157,477.04
-701900,-1.954,229.066,477.28
-701800,-1.89,228.976,477.81
-701700,-1.825,228.885,478.34
-701600,-1.77,228.8,478.88
-701500,-1.885,228.625,479.41
-701400,-1.986,228.46,479.94
-701300,-2.086,228.296,480.47
-701200,-2.16,228.2,481.01
-701100,-2.208,228.029,481.54
-701000,-2.247,227.908,482.07
-700900,-2.285,227.788,482.6
-700800,-2.31,227.668,483.43
-700700,-2.359,227.6,484.25
-700600,-2.396,228.046,485.07
-700500,-2.45,228.356,485.9
-700400,-2.493,228.7,486.72
-700300,-2.573,228.199,487.54
-700200,-2.652,227.637,488.37
-700100,-2.75,227.074,489.19
-700000,-2.695,226.512,490.01
-699900,-2.623,226,490.84
-699800,-2.551,226.632,491.86
-699700,-2.49,227.212,492.87
-699600,-2.51,227.6,493.89
-699500,-2.527,227.625,494.91
-699400,-2.55,227.644,495.92
-699300,-2.493,227.663,496.94
-699200,-2.409,227.682,497.96
-699100,-2.324,227.7,498.97
-699000,-2.26,227.103,499.99
-698900,-2.136,226.4,501.01
-698800,-2.036,226.659,502.15
-698700,-1.92,226.983,503.28
-698600,-1.9,227.307,504.42
-698500,-1.876,227.631,505.56
-698400,-1.852,228,506.7
-698300,-1.84,228.97,507.84
-698200,-1.858,230.098,508.98
-698100,-1.87,231,510.11
-698000,-1.88,231.313,511.25
-697900,-1.902,231.574,512.39
-697800,-1.92,231.835,513.55
-697700,-1.94,232.2,514.71
-697600,-1.873,232.237,515.88
-697500,-1.797,232.297,517.04
-697400,-1.69,232.358,518.2
-697300,-1.722,232.4,519.36
-697200,-1.776,232.578,520.53
-697100,-1.829,232.714,521.69
-697000,-1.86,232.9,522.85
-696900,-1.953,233.54,524.01
-696800,-2.019,234.557,525.08
-696700,-2.07,235.4,526.14
-696600,-1.986,235.237,527.21
-696500,-1.918,235.097,528.27
-696400,-1.85,234.958,529.34
-696300,-1.825,234.8,530.41
-696200,-1.8,234.723,531.47
-696100,-1.77,234.6,532.54
-696000,-1.808,235.019,533.6
-695900,-1.855,235.695,534.67
-695800,-1.92,236.37,535.54
-695700,-1.902,237.046,536.41
-695600,-1.874,237.6,537.28
-695500,-1.846,237.148,538.15
-695400,-1.83,236.7,539.03
-695300,-1.879,236.738,539.9
-695200,-1.913,236.783,540.77
-695100,-1.94,236.828,541.64
-695000,-1.964,236.873,542.51
-694900,-1.983,236.9,543.38
-694800,-2,236.323,543.97
-694700,-2.028,235.8,544.55
-694600,-2.052,235.529,545.13
-694500,-2.08,235.153,545.71
-694400,-2.005,234.776,546.29
-694300,-1.921,234.4,546.87
-694200,-1.82,234.831,547.45
-694100,-1.831,235.4,548.03
-694000,-1.844,235.194,548.62
-693900,-1.86,234.891,549.2
-693800,-1.782,234.588,549.41
-693700,-1.683,234.285,549.63
-693600,-1.55,234.1,549.85
-693500,-1.56,234.1,550.07
-693400,-1.575,234.1,550.29
-693300,-1.59,234.31,550.5
-693200,-1.6,234.468,550.72
-693100,-1.792,234.626,550.94
-693000,-1.93,234.8,551.16
-692900,-2.04,234.04,551.38
-692800,-2.168,232.9,551.18
-692700,-2.273,233.357,550.99
-692600,-2.39,234.059,550.79
-692500,-2.42,234.762,550.6
-692400,-2.453,235.464,550.41
-692300,-2.5,235.9,550.21
-692200,-2.537,235.704,550.02
-692100,-2.599,235.5,549.83
-692000,-2.661,235.663,549.63
-691900,-2.7,235.949,549.44
-691800,-2.721,236.234,548.91
-691700,-2.737,236.6,548.37
-691600,-2.75,236.3,547.84
-691500,-2.672,235.883,547.31
-691400,-2.602,235.6,546.77
-691300,-2.51,235.112,546.24
-691200,-2.526,234.743,545.71
-691100,-2.55,234.373,545.18
-691000,-2.573,234,544.64
-690900,-2.59,236.605,544.11
-690800,-2.766,240,543.19
-690700,-2.901,239.226,542.27
-690600,-3.05,238.136,541.35
-690500,-3.05,237.046,540.43
-690400,-3.05,235.956,539.51
-690300,-3.05,234.8,538.59
-690200,-3.05,235.117,537.67
-690100,-3.086,235.6,536.75
-690000,-3.111,236.14,535.83
-689900,-3.14,237.087,534.91
-689800,-3.192,238.034,533.72
-689700,-3.252,238.981,532.54
-689600,-3.312,239.9,531.35
-689500,-3.35,238.488,530.16
-689400,-3.486,237.116,528.98
-689300,-3.586,235.8,527.79
-689200,-3.7,235.579,526.6
-689100,-3.651,235.366,525.42
-689000,-3.594,235.153,524.23
-688900,-3.537,234.9,523.04
-688800,-3.5,235.218,521.71
-688700,-3.446,235.8,520.38
-688600,-3.406,235.481,519.05
-688500,-3.36,234.869,517.72
-688400,-3.379,234.256,516.38
-688300,-3.401,233.643,515.05
-688200,-3.422,233,513.72
-688100,-3.44,232.73,512.39
-688000,-3.46,232.445,511.06
-687900,-3.476,232.3,509.73
-687800,-3.5,231.211,508.35
-687700,-3.536,230.481,506.97
-687600,-3.599,229.75,505.59
-687500,-3.662,228.8,504.2
-687400,-3.73,228.771,502.82
-687300,-3.789,228.73,501.44
-687200,-3.852,228.7,500.06
-687100,-3.916,228.345,498.68
-687000,-3.97,228.066,497.3
-686900,-4.001,227.786,495.92
-686800,-4.027,227.507,494.59
-686700,-4.054,227.3,493.26
-686600,-4.07,226.044,491.93
-686500,-4.195,225.048,490.6
-686400,-4.285,224.3,489.26
-686300,-4.41,224.328,487.93
-686200,-4.441,224.351,486.6
-686100,-4.493,224.373,485.27
-686000,-4.545,224.4,483.94
-685900,-4.61,224.127,482.6
-685800,-4.612,223.786,481.44
-685700,-4.614,223.5,480.28
-685600,-4.617,222.617,479.12
-685500,-4.62,221.855,477.96
-685400,-4.632,221.094,476.79
-685300,-4.647,220.332,475.63
-685200,-4.662,219.7,474.47
-685100,-4.68,219.613,473.31
-685000,-4.707,219.538,472.14
-684900,-4.743,219.5,470.98
-684800,-4.779,219.472,470.09
-684700,-4.83,219.453,469.19
-684600,-4.888,219.434,468.29
-684500,-4.985,219.415,467.4
-684400,-5.082,219.4,466.5
-684300,-5.18,218.584,465.61
-684200,-5.23,217.898,464.71
-684100,-5.314,217.5,463.81
-684000,-5.37,217.5,462.92
-683900,-5.427,217.5,462.02
-683800,-5.46,217.5,461.44
-683700,-5.42,217.5,460.86
-683600,-5.391,217.5,460.28
-683500,-5.363,217.884,459.7
-683400,-5.34,218.227,459.12
-683300,-5.303,218.7,458.54
-683200,-5.273,219.022,457.95
-683100,-5.242,219.542,457.37
-683000,-5.2,220.062,456.79
-682900,-5.249,220.582,456.21
-682800,-5.329,221.3,455.99
-682700,-5.408,221.555,455.77
-682600,-5.487,221.967,455.56
-682500,-5.58,222.378,455.34
-682400,-5.653,222.6,455.12
-682300,-5.742,221.891,454.9
-682200,-5.83,221.405,454.69
-682100,-5.918,220.919,454.47
-682000,-6.02,220.434,454.25
-681900,-6.183,219.948,454.03
-681800,-6.374,219.7,454.18
-681700,-6.565,218.576,454.32
-681600,-6.757,217.821,454.47
-681500,-6.95,217.3,454.61
-681400,-7.034,217.064,454.76
-681300,-7.118,216.884,454.9
-681200,-7.202,216.704,455.05
-681100,-7.287,216.524,455.19
-681000,-7.34,216.344,455.34
-680900,-7.241,216.2,455.48
-680800,-7.17,217.046,455.99
-680700,-7.098,217.751,456.5
-680600,-7.02,218.4,457.01
-680500,-6.897,219.753,457.52
-680400,-6.764,221.005,458.03
-680300,-6.631,222.257,458.54
-680200,-6.46,223.51,459.04
-680100,-6.368,225,459.55
-680000,-6.241,224.536,460.06
-679900,-6.114,223.963,460.57
-679800,-5.95,223.39,461.37
-679700,-5.824,223,462.17
-679600,-5.647,225.008,462.97
-679500,-5.47,226.528,463.77
-679400,-5.293,228.049,464.56
-679300,-5.15,230.3,465.36
-679200,-5.033,230.377,466.16
-679100,-4.935,230.525,466.96
-679000,-4.837,230.673,467.76
-678900,-4.739,230.8,468.56
-678800,-4.67,230.654,469.6
-678700,-4.918,230.525,470.64
-678600,-5.109,230.397,471.68
-678500,-5.3,230.268,472.73
-678400,-5.491,230.14,473.77
-678300,-5.65,230,474.81
-678200,-5.955,228.963,475.85
-678100,-6.216,227.823,476.89
-678000,-6.477,226.5,477.93
-677900,-6.738,225.234,478.97
-677800,-6.9,223.728,480.16
-677700,-7.033,222.221,481.35
-677600,-7.129,220.715,482.53
-677500,-7.225,219.208,483.72
-677400,-7.34,217.4,484.91
-677300,-7.23,216.939,486.09
-677200,-7.093,216.362,487.28
-677100,-6.956,215.6,488.47
-677000,-6.818,215.4,489.65
-676900,-6.71,215.106,490.84
-676800,-6.514,214.812,492.05
-676700,-6.353,214.518,493.26
-676600,-6.191,214.224,494.47
-676500,-6.029,214,495.68
-676400,-5.89,215.191,496.89
-676300,-5.901,216.151,498.1
-676200,-5.911,217.4,499.31
-676100,-5.92,217.713,500.52
-676000,-5.93,218.161,501.73
-675900,-5.94,218.608,502.95
-675800,-6.047,219.056,504.11
-675700,-6.155,219.503,505.27
-675600,-6.263,220,506.43
-675500,-6.371,219.475,507.59
-675400,-6.478,218.885,508.76
-675300,-6.54,218.295,509.92
-675200,-6.668,217.705,511.08
-675100,-6.757,217.115,512.24
-675000,-6.846,216.526,513.41
-674900,-6.936,215.936,514.57
-674800,-7.05,215.346,515.59
-674700,-7.106,214.756,516.6
-674600,-7.184,214.166,517.62
-674500,-7.262,213.7,518.64
-674400,-7.34,212.135,519.65
-674300,-7.418,210.842,520.67
-674200,-7.51,209.2,521.69
-674100,-7.533,208.478,522.71
-674000,-7.561,207.49,523.72
-673900,-7.588,206.501,524.74
-673800,-7.616,205.513,525.49
-673700,-7.644,204.524,526.24
-673600,-7.68,203.536,526.99
-673500,-7.715,202.3,527.74
-673400,-7.766,201.59,528.49
-673300,-7.817,200.642,529.24
-673200,-7.867,199.695,529.99
-673100,-7.918,198.7,530.74
-673000,-7.99,198.177,531.5
-672900,-8.014,197.627,532.25
-672800,-8.056,197.077,532.73
-672700,-8.099,196.527,533.21
-672600,-8.141,195.977,533.7
-672500,-8.183,195.427,534.18
-672400,-8.225,194.8,534.67
-672300,-8.25,194.37,535.15
-672200,-8.228,193.87,535.64
-672100,-8.213,193.37,536.12
-672000,-8.198,192.87,536.6
-671900,-8.182,192.5,537.09
-671800,-8.16,192.913,537.26
-671700,-8.11,193.242,537.43
-671600,-8.021,193.57,537.6
-671500,-7.931,193.898,537.77
-671400,-7.842,194.226,537.94
-671300,-7.752,194.6,538.11
-671200,-7.62,194.135,538.28
-671100,-7.59,193.595,538.44
-671000,-7.533,193.054,538.61
-670900,-7.476,192.6,538.78
-670800,-7.418,192.083,538.69
-670700,-7.361,191.637,538.59
-670600,-7.28,191.191,538.49
-670500,-7.276,190.745,538.4
-670400,-7.27,190.299,538.3
-670300,-7.264,189.853,538.2
-670200,-7.258,189.3,538.11
-670100,-7.252,188.621,538.01
-670000,-7.246,187.726,537.91
-669900,-7.24,186.832,537.82
-669800,-7.391,185.5,537.43
-669700,-7.539,185.063,537.04
-669600,-7.687,184.206,536.65
-669500,-7.835,183.35,536.27
-669400,-7.983,182.493,535.88
-669300,-8.131,181.636,535.49
-669200,-8.31,180.779,535.1
-669100,-8.369,179.922,534.72
-669000,-8.443,179.066,534.33
-668900,-8.517,178.5,533.94
-668800,-8.591,177.702,533.34
-668700,-8.666,177.107,532.73
-668600,-8.74,176.511,532.12
-668500,-8.814,175.916,531.52
-668400,-8.89,175.6,530.91
-668300,-8.897,174.93,530.31
-668200,-8.905,174.475,529.7
-668100,-8.912,174.019,529.1
-668000,-8.92,173.564,528.49
-667900,-8.927,173.108,527.89
-667800,-8.935,172.652,527.16
-667700,-8.942,172.197,526.43
-667600,-8.95,171.6,525.71
-667500,-8.959,171.732,524.98
-667400,-8.969,171.924,524.25
-667300,-8.979,172.116,523.53
-667200,-8.988,172.307,522.8
-667100,-8.998,172.499,522.08
-667000,-9.008,172.7,521.35
-666900,-9.018,173.371,520.62
-666800,-9.03,174.078,519.85
-666700,-9.032,174.784,519.07
-666600,-9.034,175.491,518.3
-666500,-9.037,176.197,517.52
-666400,-9.039,176.903,516.75
-666300,-9.041,177.61,515.97
-666200,-9.044,178.5,515.2
-666100,-9.046,178.458,514.42
-666000,-9.048,178.401,513.65
-665900,-9.05,178.345,512.87
-665800,-9.031,178.288,512.1
-665700,-9.018,178.231,511.32
-665600,-9.004,178.2,510.55
-665500,-8.991,179.354,509.77
-665400,-8.977,180.15,509
-665300,-8.964,180.946,508.22
-665200,-8.95,181.741,507.45
-665100,-8.94,182.537,506.67
-665000,-8.857,183.333,505.9
-664900,-8.791,184.129,505.12
-664800,-8.725,184.925,504.45
-664700,-8.659,185.8,503.77
-664600,-8.593,186.396,503.09
-664500,-8.527,187.059,502.41
-664400,-8.46,187.722,501.73
-664300,-8.42,188.384,501.06
-664200,-8.313,189.1,500.38
-664100,-8.235,189.091,499.7
-664000,-8.158,189.081,499.02
-663900,-8.081,189.07,498.34
-663800,-8.003,189.06,497.79
-663700,-7.926,189.05,497.23
-663600,-7.82,189.04,496.67
-663500,-7.833,189.03,496.12
-663400,-7.854,189.02,495.56
-663300,-7.875,189.01,495
-663200,-7.896,189,494.45
-663100,-7.917,188.763,493.89
-663000,-7.938,188.54,493.33
-662900,-7.959,188.316,492.78
-662800,-7.98,188.093,492.44
-662700,-8,187.8,492.1
-662600,-8.034,187.935,491.76
-662500,-8.067,188.132,491.42
-662400,-8.1,188.328,491.08
-662300,-8.133,188.524,490.74
-662200,-8.166,188.721,490.4
-662100,-8.199,188.917,490.06
-662000,-8.232,189.113,489.72
-661900,-8.265,189.309,489.39
-661800,-8.3,189.506,489.19
-661700,-8.336,189.702,489
-661600,-8.375,189.561,488.8
-661500,-8.413,189.083,488.61
-661400,-8.452,188.604,488.42
-661300,-8.491,188.126,488.22
-661200,-8.53,187.648,488.03
-661100,-8.568,187.169,487.84
-661000,-8.607,186.6,487.64
-660900,-8.64,186.356,487.45
-660800,-8.56,186.055,487.45
-660700,-8.491,185.754,487.45
-660600,-8.422,185.453,487.45
-660500,-8.353,185.152,487.45
-660400,-8.283,184.851,487.45
-660300,-8.214,184.55,487.45
-660200,-8.145,184.249,487.45
-660100,-8.075,183.9,487.45
-660000,-8.02,183.675,487.45
-659900,-8.067,183.407,487.45
-659800,-8.105,183.139,487.59
-659700,-8.144,182.871,487.74
-659600,-8.183,182.604,487.88
-659500,-8.222,182.4,488.03
-659400,-8.26,183.203,488.17
-659300,-8.299,183.851,488.32
-659200,-8.338,184.498,488.47
-659100,-8.36,185.146,488.61
-659000,-8.217,185.794,488.76
-658900,-8.116,186.441,488.9
-658800,-8.016,187.089,489.17
-658700,-7.916,187.736,489.43
-658600,-7.816,188.384,489.7
-658500,-7.715,189.2,489.97
-658400,-7.615,189.482,490.23
-658300,-7.52,189.863,490.5
-658200,-7.502,190.244,490.77
-658100,-7.486,190.625,491.03
-658000,-7.469,191.007,491.3
-657900,-7.452,191.3,491.56
-657800,-7.435,192.174,491.93
-657700,-7.419,192.885,492.29
-657600,-7.402,193.596,492.65
-657500,-7.38,194.307,493.02
-657400,-7.326,195.018,493.38
-657300,-7.249,195.729,493.74
-657200,-7.172,196.44,494.11
-657100,-7.095,197.15,494.47
-657000,-7.018,197.861,494.83
-656900,-6.941,198.7,495.2
-656800,-6.864,198.659,495.61
-656700,-6.787,198.608,496.02
-656600,-6.71,198.558,496.43
-656500,-6.727,198.508,496.84
-656400,-6.744,198.457,497.26
-656300,-6.761,198.4,497.67
-656200,-6.778,197.987,498.08
-656100,-6.795,197.508,498.49
-656000,-6.812,197.028,498.9
-655900,-6.829,196.548,499.31
-655800,-6.846,196.069,499.7
-655700,-6.87,195.589,500.09
-655600,-6.913,195.109,500.48
-655500,-6.984,194.63,500.86
-655400,-7.055,194.15,501.25
-655300,-7.125,193.67,501.64
-655200,-7.196,193.2,502.03
-655100,-7.267,192.934,502.41
-655000,-7.337,192.674,502.8
-654900,-7.408,192.413,503.19
-654800,-7.479,192.152,503.53
-654700,-7.58,191.892,503.87
-654600,-7.599,191.631,504.2
-654500,-7.632,191.3,504.54
-654400,-7.666,190.873,504.88
-654300,-7.699,190.287,505.22
-654200,-7.732,189.702,505.56
-654100,-7.766,189.117,505.9
-654000,-7.799,188.531,506.24
-653900,-7.833,187.946,506.58
-653800,-7.866,187.361,506.87
-653700,-7.899,186.775,507.16
-653600,-7.92,186.19,507.45
-653500,-7.892,185.604,507.74
-653400,-7.872,185.3,508.03
-653300,-7.852,185.415,508.32
-653200,-7.832,185.492,508.61
-653100,-7.812,185.569,508.9
-653000,-7.792,185.647,509.19
-652900,-7.772,185.724,509.48
-652800,-7.752,185.8,509.65
-652700,-7.732,186.308,509.82
-652600,-7.72,186.805,509.99
-652500,-7.662,187.303,510.16
-652400,-7.621,187.8,510.33
-652300,-7.579,188.298,510.5
-652200,-7.538,188.796,510.67
-652100,-7.496,189.293,510.84
-652000,-7.455,189.791,511.01
-651900,-7.413,190.288,511.18
-651800,-7.372,190.786,511.25
-651700,-7.33,191.284,511.32
-651600,-7.29,192,511.4
-651500,-7.309,191.646,511.47
-651400,-7.327,191.015,511.54
-651300,-7.345,190.383,511.61
-651200,-7.363,189.752,511.69
-651100,-7.381,189.12,511.76
-651000,-7.399,188.488,511.83
-650900,-7.417,187.8,511.91
-650800,-7.435,188.293,511.91
-650700,-7.453,188.834,511.91
-650600,-7.47,189.375,511.91
-650500,-7.429,189.917,511.91
-650400,-7.39,190.458,511.91
-650300,-7.352,191,511.91
-650200,-7.313,191.541,511.91
-650100,-7.274,192.082,511.91
-650000,-7.236,192.624,511.91
-649900,-7.197,193.165,511.91
-649800,-7.158,193.706,511.83
-649700,-7.12,194.248,511.76
-649600,-7.07,194.8,511.69
-649500,-7.096,194.394,511.61
-649400,-7.131,193.98,511.54
-649300,-7.167,193.566,511.47
-649200,-7.203,193.152,511.4
-649100,-7.239,192.738,511.32
-649000,-7.274,192.324,511.25
-648900,-7.31,192.1,511.18
-648800,-7.346,191.928,511.03
-648700,-7.382,191.81,510.89
-648600,-7.417,191.692,510.74
-648500,-7.46,191.575,510.6
-648400,-7.486,191.457,510.45
-648300,-7.519,191.339,510.31
-648200,-7.552,191.221,510.16
-648100,-7.584,191.103,510.02
-648000,-7.617,190.985,509.87
-647900,-7.65,190.868,509.73
-647800,-7.682,190.75,509.56
-647700,-7.715,190.632,509.39
-647600,-7.748,190.5,509.22
-647500,-7.78,190.307,509.05
-647400,-7.82,190.087,508.88
-647300,-7.812,189.867,508.71
-647200,-7.802,189.648,508.54
-647100,-7.792,189.428,508.37
